Version;Date_of_report;Date_of_statistics;Security_region_code;Security_region_name;Tested_with_result;Tested_positive
4;2022-09-02 09:00:00;2021-06-23;VR01;Groningen;1096;9
4;2022-09-02 09:00:00;2021-06-24;VR01;Groningen;1088;10
4;2022-09-02 09:00:00;2021-06-25;VR01;Groningen;1087;14
4;2022-09-02 09:00:00;2021-06-26;VR01;Groningen;1013;7
4;2022-09-02 09:00:00;2021-06-27;VR01;Groningen;819;13
4;2022-09-02 09:00:00;2021-06-28;VR01;Groningen;1202;25
4;2022-09-02 09:00:00;2021-06-29;VR01;Groningen;1249;25
4;2022-09-02 09:00:00;2021-06-30;VR01;Groningen;1317;34
4;2022-09-02 09:00:00;2021-07-01;VR01;Groningen;1089;31
4;2022-09-02 09:00:00;2021-07-02;VR01;Groningen;1165;67
4;2022-09-02 09:00:00;2021-07-03;VR01;Groningen;904;70
4;2022-09-02 09:00:00;2021-07-04;VR01;Groningen;1155;109
4;2022-09-02 09:00:00;2021-07-05;VR01;Groningen;1919;230
4;2022-09-02 09:00:00;2021-07-06;VR01;Groningen;2418;361
4;2022-09-02 09:00:00;2021-07-07;VR01;Groningen;2634;591
4;2022-09-02 09:00:00;2021-07-08;VR01;Groningen;3181;632
4;2022-09-02 09:00:00;2021-07-09;VR01;Groningen;3364;585
4;2022-09-02 09:00:00;2021-07-10;VR01;Groningen;2792;552
4;2022-09-02 09:00:00;2021-07-11;VR01;Groningen;2579;425
4;2022-09-02 09:00:00;2021-07-12;VR01;Groningen;3167;440
4;2022-09-02 09:00:00;2021-07-13;VR01;Groningen;3063;445
4;2022-09-02 09:00:00;2021-07-14;VR01;Groningen;2846;400
4;2022-09-02 09:00:00;2021-07-15;VR01;Groningen;2518;359
4;2022-09-02 09:00:00;2021-07-16;VR01;Groningen;2050;316
4;2022-09-02 09:00:00;2021-07-17;VR01;Groningen;1425;187
4;2022-09-02 09:00:00;2021-07-18;VR01;Groningen;1285;195
4;2022-09-02 09:00:00;2021-07-19;VR01;Groningen;1691;215
4;2022-09-02 09:00:00;2021-07-20;VR01;Groningen;1489;197
4;2022-09-02 09:00:00;2021-07-21;VR01;Groningen;1484;167
4;2022-09-02 09:00:00;2021-07-22;VR01;Groningen;1399;140
4;2022-09-02 09:00:00;2021-07-23;VR01;Groningen;1050;108
4;2022-09-02 09:00:00;2021-07-24;VR01;Groningen;777;92
4;2022-09-02 09:00:00;2021-07-25;VR01;Groningen;779;88
4;2022-09-02 09:00:00;2021-07-26;VR01;Groningen;1107;127
4;2022-09-02 09:00:00;2021-07-27;VR01;Groningen;920;94
4;2022-09-02 09:00:00;2021-07-28;VR01;Groningen;899;120
4;2022-09-02 09:00:00;2021-07-29;VR01;Groningen;853;84
4;2022-09-02 09:00:00;2021-07-30;VR01;Groningen;793;80
4;2022-09-02 09:00:00;2021-07-31;VR01;Groningen;576;38
4;2022-09-02 09:00:00;2021-08-01;VR01;Groningen;503;50
4;2022-09-02 09:00:00;2021-08-02;VR01;Groningen;888;86
4;2022-09-02 09:00:00;2021-08-03;VR01;Groningen;799;66
4;2022-09-02 09:00:00;2021-08-04;VR01;Groningen;753;70
4;2022-09-02 09:00:00;2021-08-05;VR01;Groningen;708;60
4;2022-09-02 09:00:00;2021-08-06;VR01;Groningen;686;56
4;2022-09-02 09:00:00;2021-08-07;VR01;Groningen;491;44
4;2022-09-02 09:00:00;2021-08-08;VR01;Groningen;426;43
4;2022-09-02 09:00:00;2021-08-09;VR01;Groningen;816;84
4;2022-09-02 09:00:00;2021-08-10;VR01;Groningen;723;63
4;2022-09-02 09:00:00;2021-08-11;VR01;Groningen;715;69
4;2022-09-02 09:00:00;2021-08-12;VR01;Groningen;598;49
4;2022-09-02 09:00:00;2021-08-13;VR01;Groningen;661;69
4;2022-09-02 09:00:00;2021-08-14;VR01;Groningen;429;47
4;2022-09-02 09:00:00;2021-08-15;VR01;Groningen;479;47
4;2022-09-02 09:00:00;2021-08-16;VR01;Groningen;859;86
4;2022-09-02 09:00:00;2021-08-17;VR01;Groningen;740;61
4;2022-09-02 09:00:00;2021-08-18;VR01;Groningen;594;61
4;2022-09-02 09:00:00;2021-08-19;VR01;Groningen;629;55
4;2022-09-02 09:00:00;2021-08-20;VR01;Groningen;658;58
4;2022-09-02 09:00:00;2021-08-21;VR01;Groningen;538;49
4;2022-09-02 09:00:00;2021-08-22;VR01;Groningen;575;49
4;2022-09-02 09:00:00;2021-08-23;VR01;Groningen;941;95
4;2022-09-02 09:00:00;2021-08-24;VR01;Groningen;916;66
4;2022-09-02 09:00:00;2021-08-25;VR01;Groningen;907;90
4;2022-09-02 09:00:00;2021-08-26;VR01;Groningen;810;82
4;2022-09-02 09:00:00;2021-08-27;VR01;Groningen;759;63
4;2022-09-02 09:00:00;2021-08-28;VR01;Groningen;1110;53
4;2022-09-02 09:00:00;2021-08-29;VR01;Groningen;669;50
4;2022-09-02 09:00:00;2021-08-30;VR01;Groningen;1200;72
4;2022-09-02 09:00:00;2021-08-31;VR01;Groningen;1069;80
4;2022-09-02 09:00:00;2021-09-01;VR01;Groningen;1177;77
4;2022-09-02 09:00:00;2021-09-02;VR01;Groningen;967;71
4;2022-09-02 09:00:00;2021-09-03;VR01;Groningen;929;74
4;2022-09-02 09:00:00;2021-09-04;VR01;Groningen;740;57
4;2022-09-02 09:00:00;2021-09-05;VR01;Groningen;798;43
4;2022-09-02 09:00:00;2021-09-06;VR01;Groningen;1533;74
4;2022-09-02 09:00:00;2021-09-07;VR01;Groningen;1477;84
4;2022-09-02 09:00:00;2021-09-08;VR01;Groningen;1193;55
4;2022-09-02 09:00:00;2021-09-09;VR01;Groningen;1001;54
4;2022-09-02 09:00:00;2021-09-10;VR01;Groningen;971;73
4;2022-09-02 09:00:00;2021-09-11;VR01;Groningen;643;39
4;2022-09-02 09:00:00;2021-09-12;VR01;Groningen;829;44
4;2022-09-02 09:00:00;2021-09-13;VR01;Groningen;1476;52
4;2022-09-02 09:00:00;2021-09-14;VR01;Groningen;1237;55
4;2022-09-02 09:00:00;2021-09-15;VR01;Groningen;1221;43
4;2022-09-02 09:00:00;2021-09-16;VR01;Groningen;1027;65
4;2022-09-02 09:00:00;2021-09-17;VR01;Groningen;814;49
4;2022-09-02 09:00:00;2021-09-18;VR01;Groningen;621;37
4;2022-09-02 09:00:00;2021-09-19;VR01;Groningen;683;33
4;2022-09-02 09:00:00;2021-09-20;VR01;Groningen;1470;52
4;2022-09-02 09:00:00;2021-09-21;VR01;Groningen;1205;39
4;2022-09-02 09:00:00;2021-09-22;VR01;Groningen;1005;44
4;2022-09-02 09:00:00;2021-09-23;VR01;Groningen;907;40
4;2022-09-02 09:00:00;2021-09-24;VR01;Groningen;830;52
4;2022-09-02 09:00:00;2021-09-25;VR01;Groningen;513;36
4;2022-09-02 09:00:00;2021-09-26;VR01;Groningen;669;30
4;2022-09-02 09:00:00;2021-09-27;VR01;Groningen;1211;49
4;2022-09-02 09:00:00;2021-09-28;VR01;Groningen;967;42
4;2022-09-02 09:00:00;2021-09-29;VR01;Groningen;940;37
4;2022-09-02 09:00:00;2021-09-30;VR01;Groningen;896;39
4;2022-09-02 09:00:00;2021-10-01;VR01;Groningen;851;56
4;2022-09-02 09:00:00;2021-10-02;VR01;Groningen;599;31
4;2022-09-02 09:00:00;2021-10-03;VR01;Groningen;655;35
4;2022-09-02 09:00:00;2020-06-01;VR02;Fryslân;24;0
4;2022-09-02 09:00:00;2020-06-02;VR02;Fryslân;129;2
4;2022-09-02 09:00:00;2020-06-03;VR02;Fryslân;263;0
4;2022-09-02 09:00:00;2020-06-04;VR02;Fryslân;227;1
4;2022-09-02 09:00:00;2020-06-05;VR02;Fryslân;236;0
4;2022-09-02 09:00:00;2020-06-06;VR02;Fryslân;139;0
4;2022-09-02 09:00:00;2020-06-07;VR02;Fryslân;61;2
4;2022-09-02 09:00:00;2020-06-08;VR02;Fryslân;243;1
4;2022-09-02 09:00:00;2020-06-09;VR02;Fryslân;277;3
4;2022-09-02 09:00:00;2020-06-10;VR02;Fryslân;256;3
4;2022-09-02 09:00:00;2020-06-11;VR02;Fryslân;253;6
4;2022-09-02 09:00:00;2020-06-12;VR02;Fryslân;240;1
4;2022-09-02 09:00:00;2020-06-13;VR02;Fryslân;99;0
4;2022-09-02 09:00:00;2020-06-14;VR02;Fryslân;46;1
4;2022-09-02 09:00:00;2020-06-15;VR02;Fryslân;241;1
4;2022-09-02 09:00:00;2020-06-16;VR02;Fryslân;265;0
4;2022-09-02 09:00:00;2020-06-17;VR02;Fryslân;223;0
4;2022-09-02 09:00:00;2020-06-18;VR02;Fryslân;243;0
4;2022-09-02 09:00:00;2020-06-19;VR02;Fryslân;209;0
4;2022-09-02 09:00:00;2020-06-20;VR02;Fryslân;104;1
4;2022-09-02 09:00:00;2020-06-21;VR02;Fryslân;59;0
4;2022-09-02 09:00:00;2020-06-22;VR02;Fryslân;254;0
4;2022-09-02 09:00:00;2020-06-23;VR02;Fryslân;274;1
4;2022-09-02 09:00:00;2020-06-24;VR02;Fryslân;272;0
4;2022-09-02 09:00:00;2020-06-25;VR02;Fryslân;283;1
4;2022-09-02 09:00:00;2020-06-26;VR02;Fryslân;234;0
4;2022-09-02 09:00:00;2020-06-27;VR02;Fryslân;115;0
4;2022-09-02 09:00:00;2020-06-28;VR02;Fryslân;82;0
4;2022-09-02 09:00:00;2020-06-29;VR02;Fryslân;319;0
4;2022-09-02 09:00:00;2020-06-30;VR02;Fryslân;345;2
4;2022-09-02 09:00:00;2020-07-01;VR02;Fryslân;437;0
4;2022-09-02 09:00:00;2020-07-02;VR02;Fryslân;272;2
4;2022-09-02 09:00:00;2020-07-03;VR02;Fryslân;260;1
4;2022-09-02 09:00:00;2020-07-04;VR02;Fryslân;113;0
4;2022-09-02 09:00:00;2020-07-05;VR02;Fryslân;89;1
4;2022-09-02 09:00:00;2020-07-06;VR02;Fryslân;314;0
4;2022-09-02 09:00:00;2020-07-07;VR02;Fryslân;340;1
4;2022-09-02 09:00:00;2020-07-08;VR02;Fryslân;369;0
4;2022-09-02 09:00:00;2020-07-09;VR02;Fryslân;337;1
4;2022-09-02 09:00:00;2020-07-10;VR02;Fryslân;320;1
4;2022-09-02 09:00:00;2020-07-11;VR02;Fryslân;157;0
4;2022-09-02 09:00:00;2020-07-12;VR02;Fryslân;97;0
4;2022-09-02 09:00:00;2020-07-13;VR02;Fryslân;393;1
4;2022-09-02 09:00:00;2020-07-14;VR02;Fryslân;334;2
4;2022-09-02 09:00:00;2020-07-15;VR02;Fryslân;366;0
4;2022-09-02 09:00:00;2020-07-16;VR02;Fryslân;372;1
4;2022-09-02 09:00:00;2020-07-17;VR02;Fryslân;350;0
4;2022-09-02 09:00:00;2020-07-18;VR02;Fryslân;162;0
4;2022-09-02 09:00:00;2020-07-19;VR02;Fryslân;143;0
4;2022-09-02 09:00:00;2020-07-20;VR02;Fryslân;468;3
4;2022-09-02 09:00:00;2020-07-21;VR02;Fryslân;426;0
4;2022-09-02 09:00:00;2020-07-22;VR02;Fryslân;455;1
4;2022-09-02 09:00:00;2020-07-23;VR02;Fryslân;400;0
4;2022-09-02 09:00:00;2020-07-24;VR02;Fryslân;508;0
4;2022-09-02 09:00:00;2020-07-25;VR02;Fryslân;247;1
4;2022-09-02 09:00:00;2020-07-26;VR02;Fryslân;147;0
4;2022-09-02 09:00:00;2020-07-27;VR02;Fryslân;569;1
4;2022-09-02 09:00:00;2020-07-28;VR02;Fryslân;488;1
4;2022-09-02 09:00:00;2020-07-29;VR02;Fryslân;478;1
4;2022-09-02 09:00:00;2020-07-30;VR02;Fryslân;356;2
4;2022-09-02 09:00:00;2020-07-31;VR02;Fryslân;321;0
4;2022-09-02 09:00:00;2020-08-01;VR02;Fryslân;130;2
4;2022-09-02 09:00:00;2020-08-02;VR02;Fryslân;111;0
4;2022-09-02 09:00:00;2020-08-03;VR02;Fryslân;469;4
4;2022-09-02 09:00:00;2020-08-04;VR02;Fryslân;329;2
4;2022-09-02 09:00:00;2020-08-05;VR02;Fryslân;392;4
4;2022-09-02 09:00:00;2020-08-06;VR02;Fryslân;366;5
4;2022-09-02 09:00:00;2020-08-07;VR02;Fryslân;406;13
4;2022-09-02 09:00:00;2020-08-08;VR02;Fryslân;181;2
4;2022-09-02 09:00:00;2020-08-09;VR02;Fryslân;160;3
4;2022-09-02 09:00:00;2020-08-10;VR02;Fryslân;542;15
4;2022-09-02 09:00:00;2020-08-11;VR02;Fryslân;363;7
4;2022-09-02 09:00:00;2020-08-12;VR02;Fryslân;549;9
4;2022-09-02 09:00:00;2020-08-13;VR02;Fryslân;512;7
4;2022-09-02 09:00:00;2020-08-14;VR02;Fryslân;729;6
4;2022-09-02 09:00:00;2020-08-15;VR02;Fryslân;336;14
4;2022-09-02 09:00:00;2020-08-16;VR02;Fryslân;285;5
4;2022-09-02 09:00:00;2020-08-17;VR02;Fryslân;680;7
4;2022-09-02 09:00:00;2020-08-18;VR02;Fryslân;602;5
4;2022-09-02 09:00:00;2020-08-19;VR02;Fryslân;868;4
4;2022-09-02 09:00:00;2020-08-20;VR02;Fryslân;716;8
4;2022-09-02 09:00:00;2020-08-21;VR02;Fryslân;777;6
4;2022-09-02 09:00:00;2020-08-22;VR02;Fryslân;428;9
4;2022-09-02 09:00:00;2020-08-23;VR02;Fryslân;340;2
4;2022-09-02 09:00:00;2020-08-24;VR02;Fryslân;918;6
4;2022-09-02 09:00:00;2020-08-25;VR02;Fryslân;935;5
4;2022-09-02 09:00:00;2020-08-26;VR02;Fryslân;857;3
4;2022-09-02 09:00:00;2020-08-27;VR02;Fryslân;628;3
4;2022-09-02 09:00:00;2020-08-28;VR02;Fryslân;934;6
4;2022-09-02 09:00:00;2020-08-29;VR02;Fryslân;428;2
4;2022-09-02 09:00:00;2020-08-30;VR02;Fryslân;437;0
4;2022-09-02 09:00:00;2020-08-31;VR02;Fryslân;906;3
4;2022-09-02 09:00:00;2020-09-01;VR02;Fryslân;781;4
4;2022-09-02 09:00:00;2020-09-02;VR02;Fryslân;793;5
4;2022-09-02 09:00:00;2020-09-03;VR02;Fryslân;851;4
4;2022-09-02 09:00:00;2020-09-04;VR02;Fryslân;932;3
4;2022-09-02 09:00:00;2020-09-05;VR02;Fryslân;611;5
4;2022-09-02 09:00:00;2020-09-06;VR02;Fryslân;617;3
4;2022-09-02 09:00:00;2020-09-07;VR02;Fryslân;879;6
4;2022-09-02 09:00:00;2020-09-08;VR02;Fryslân;902;6
4;2022-09-02 09:00:00;2020-09-09;VR02;Fryslân;839;3
4;2022-09-02 09:00:00;2020-09-10;VR02;Fryslân;827;7
4;2022-09-02 09:00:00;2020-09-11;VR02;Fryslân;829;13
4;2022-09-02 09:00:00;2020-09-12;VR02;Fryslân;758;13
4;2022-09-02 09:00:00;2020-09-13;VR02;Fryslân;633;13
4;2022-09-02 09:00:00;2020-09-14;VR02;Fryslân;785;29
4;2022-09-02 09:00:00;2020-09-15;VR02;Fryslân;743;22
4;2022-09-02 09:00:00;2020-09-16;VR02;Fryslân;763;20
4;2022-09-02 09:00:00;2020-09-17;VR02;Fryslân;685;28
4;2022-09-02 09:00:00;2020-09-18;VR02;Fryslân;744;30
4;2022-09-02 09:00:00;2020-09-19;VR02;Fryslân;661;27
4;2022-09-02 09:00:00;2020-09-20;VR02;Fryslân;597;41
4;2022-09-02 09:00:00;2020-09-21;VR02;Fryslân;678;36
4;2022-09-02 09:00:00;2020-09-22;VR02;Fryslân;744;54
4;2022-09-02 09:00:00;2020-09-23;VR02;Fryslân;705;39
4;2022-09-02 09:00:00;2020-09-24;VR02;Fryslân;855;55
4;2022-09-02 09:00:00;2020-09-25;VR02;Fryslân;980;57
4;2022-09-02 09:00:00;2020-09-26;VR02;Fryslân;828;66
4;2022-09-02 09:00:00;2020-09-27;VR02;Fryslân;871;78
4;2022-09-02 09:00:00;2020-09-28;VR02;Fryslân;905;77
4;2022-09-02 09:00:00;2020-09-29;VR02;Fryslân;866;62
4;2022-09-02 09:00:00;2020-09-30;VR02;Fryslân;963;53
4;2022-09-02 09:00:00;2020-10-01;VR02;Fryslân;1004;68
4;2022-09-02 09:00:00;2020-10-02;VR02;Fryslân;1058;100
4;2022-09-02 09:00:00;2020-10-03;VR02;Fryslân;1025;79
4;2022-09-02 09:00:00;2020-10-04;VR02;Fryslân;949;80
4;2022-09-02 09:00:00;2020-10-05;VR02;Fryslân;1373;113
4;2022-09-02 09:00:00;2020-10-06;VR02;Fryslân;1420;167
4;2022-09-02 09:00:00;2020-10-07;VR02;Fryslân;1438;131
4;2022-09-02 09:00:00;2020-10-08;VR02;Fryslân;1392;155
4;2022-09-02 09:00:00;2020-10-09;VR02;Fryslân;1325;119
4;2022-09-02 09:00:00;2020-10-10;VR02;Fryslân;1191;134
4;2022-09-02 09:00:00;2020-10-11;VR02;Fryslân;1156;130
4;2022-09-02 09:00:00;2020-10-12;VR02;Fryslân;1315;180
4;2022-09-02 09:00:00;2020-10-13;VR02;Fryslân;1356;131
4;2022-09-02 09:00:00;2020-10-14;VR02;Fryslân;1232;92
4;2022-09-02 09:00:00;2020-10-15;VR02;Fryslân;1492;122
4;2022-09-02 09:00:00;2020-10-16;VR02;Fryslân;1513;127
4;2022-09-02 09:00:00;2020-10-17;VR02;Fryslân;1348;108
4;2022-09-02 09:00:00;2020-10-18;VR02;Fryslân;1201;142
4;2022-09-02 09:00:00;2020-10-19;VR02;Fryslân;1446;120
4;2022-09-02 09:00:00;2020-10-20;VR02;Fryslân;1525;115
4;2022-09-02 09:00:00;2020-10-21;VR02;Fryslân;1485;143
4;2022-09-02 09:00:00;2020-10-22;VR02;Fryslân;1332;149
4;2022-09-02 09:00:00;2020-10-23;VR02;Fryslân;1291;139
4;2022-09-02 09:00:00;2020-10-24;VR02;Fryslân;961;95
4;2022-09-02 09:00:00;2020-10-25;VR02;Fryslân;784;79
4;2022-09-02 09:00:00;2020-10-26;VR02;Fryslân;1313;116
4;2022-09-02 09:00:00;2020-10-27;VR02;Fryslân;1395;112
4;2022-09-02 09:00:00;2020-10-28;VR02;Fryslân;1348;116
4;2022-09-02 09:00:00;2020-10-29;VR02;Fryslân;1143;99
4;2022-09-02 09:00:00;2020-10-30;VR02;Fryslân;1062;120
4;2022-09-02 09:00:00;2020-10-31;VR02;Fryslân;684;67
4;2022-09-02 09:00:00;2020-11-01;VR02;Fryslân;684;75
4;2022-09-02 09:00:00;2020-11-02;VR02;Fryslân;1373;89
4;2022-09-02 09:00:00;2020-11-03;VR02;Fryslân;1120;90
4;2022-09-02 09:00:00;2020-11-04;VR02;Fryslân;1123;67
4;2022-09-02 09:00:00;2020-11-05;VR02;Fryslân;1118;83
4;2022-09-02 09:00:00;2020-11-06;VR02;Fryslân;895;71
4;2022-09-02 09:00:00;2020-11-07;VR02;Fryslân;718;44
4;2022-09-02 09:00:00;2020-11-08;VR02;Fryslân;609;39
4;2022-09-02 09:00:00;2020-11-09;VR02;Fryslân;1320;85
4;2022-09-02 09:00:00;2020-11-10;VR02;Fryslân;1150;74
4;2022-09-02 09:00:00;2020-11-11;VR02;Fryslân;1022;85
4;2022-09-02 09:00:00;2020-11-12;VR02;Fryslân;1014;74
4;2022-09-02 09:00:00;2020-11-13;VR02;Fryslân;968;107
4;2022-09-02 09:00:00;2020-11-14;VR02;Fryslân;727;86
4;2022-09-02 09:00:00;2020-11-15;VR02;Fryslân;630;57
4;2022-09-02 09:00:00;2020-11-16;VR02;Fryslân;1427;113
4;2022-09-02 09:00:00;2020-11-17;VR02;Fryslân;1312;92
4;2022-09-02 09:00:00;2020-11-18;VR02;Fryslân;1436;82
4;2022-09-02 09:00:00;2020-11-19;VR02;Fryslân;1226;91
4;2022-09-02 09:00:00;2020-11-20;VR02;Fryslân;1241;116
4;2022-09-02 09:00:00;2020-11-21;VR02;Fryslân;856;70
4;2022-09-02 09:00:00;2020-11-22;VR02;Fryslân;772;66
4;2022-09-02 09:00:00;2020-11-23;VR02;Fryslân;1499;78
4;2022-09-02 09:00:00;2020-11-24;VR02;Fryslân;1397;71
4;2022-09-02 09:00:00;2020-11-25;VR02;Fryslân;1305;124
4;2022-09-02 09:00:00;2020-11-26;VR02;Fryslân;1180;84
4;2022-09-02 09:00:00;2020-11-27;VR02;Fryslân;1117;89
4;2022-09-02 09:00:00;2020-11-28;VR02;Fryslân;792;59
4;2022-09-02 09:00:00;2020-11-29;VR02;Fryslân;766;60
4;2022-09-02 09:00:00;2020-11-30;VR02;Fryslân;1683;116
4;2022-09-02 09:00:00;2020-12-01;VR02;Fryslân;1676;139
4;2022-09-02 09:00:00;2020-12-02;VR02;Fryslân;1577;121
4;2022-09-02 09:00:00;2020-12-03;VR02;Fryslân;1604;129
4;2022-09-02 09:00:00;2020-12-04;VR02;Fryslân;1237;103
4;2022-09-02 09:00:00;2020-12-05;VR02;Fryslân;868;70
4;2022-09-02 09:00:00;2020-12-06;VR02;Fryslân;1176;117
4;2022-09-02 09:00:00;2020-12-07;VR02;Fryslân;1996;163
4;2022-09-02 09:00:00;2020-12-08;VR02;Fryslân;1975;150
4;2022-09-02 09:00:00;2020-12-09;VR02;Fryslân;2241;170
4;2022-09-02 09:00:00;2020-12-10;VR02;Fryslân;2201;188
4;2022-09-02 09:00:00;2020-12-11;VR02;Fryslân;2010;187
4;2022-09-02 09:00:00;2020-12-12;VR02;Fryslân;1397;106
4;2022-09-02 09:00:00;2020-12-13;VR02;Fryslân;1466;131
4;2022-09-02 09:00:00;2020-12-14;VR02;Fryslân;2354;224
4;2022-09-02 09:00:00;2020-12-15;VR02;Fryslân;2332;202
4;2022-09-02 09:00:00;2020-12-16;VR02;Fryslân;2341;265
4;2022-09-02 09:00:00;2020-12-17;VR02;Fryslân;1982;201
4;2022-09-02 09:00:00;2020-12-18;VR02;Fryslân;1864;227
4;2022-09-02 09:00:00;2020-12-19;VR02;Fryslân;1466;157
4;2022-09-02 09:00:00;2020-12-20;VR02;Fryslân;1562;175
4;2022-09-02 09:00:00;2020-12-21;VR02;Fryslân;2433;209
4;2022-09-02 09:00:00;2020-12-22;VR02;Fryslân;2280;221
4;2022-09-02 09:00:00;2020-12-23;VR02;Fryslân;2215;237
4;2022-09-02 09:00:00;2020-12-24;VR02;Fryslân;1637;192
4;2022-09-02 09:00:00;2020-12-25;VR02;Fryslân;986;136
4;2022-09-02 09:00:00;2020-12-26;VR02;Fryslân;1106;154
4;2022-09-02 09:00:00;2020-12-27;VR02;Fryslân;1233;130
4;2022-09-02 09:00:00;2020-12-28;VR02;Fryslân;2026;237
4;2022-09-02 09:00:00;2020-12-29;VR02;Fryslân;1965;291
4;2022-09-02 09:00:00;2020-12-30;VR02;Fryslân;1785;239
4;2022-09-02 09:00:00;2020-12-31;VR02;Fryslân;1270;173
4;2022-09-02 09:00:00;2021-01-01;VR02;Fryslân;1105;161
4;2022-09-02 09:00:00;2021-01-02;VR02;Fryslân;1580;179
4;2022-09-02 09:00:00;2021-01-03;VR02;Fryslân;1323;169
4;2022-09-02 09:00:00;2021-01-04;VR02;Fryslân;2000;261
4;2022-09-02 09:00:00;2021-01-05;VR02;Fryslân;1893;191
4;2022-09-02 09:00:00;2021-01-06;VR02;Fryslân;1832;192
4;2022-09-02 09:00:00;2021-01-07;VR02;Fryslân;1640;207
4;2022-09-02 09:00:00;2021-01-08;VR02;Fryslân;1366;149
4;2022-09-02 09:00:00;2021-01-09;VR02;Fryslân;1206;144
4;2022-09-02 09:00:00;2021-01-10;VR02;Fryslân;1022;123
4;2022-09-02 09:00:00;2021-01-11;VR02;Fryslân;1515;178
4;2022-09-02 09:00:00;2021-01-12;VR02;Fryslân;1331;169
4;2022-09-02 09:00:00;2021-01-13;VR02;Fryslân;1529;171
4;2022-09-02 09:00:00;2021-01-14;VR02;Fryslân;1472;175
4;2022-09-02 09:00:00;2021-01-15;VR02;Fryslân;1546;202
4;2022-09-02 09:00:00;2021-01-16;VR02;Fryslân;1570;175
4;2022-09-02 09:00:00;2021-01-17;VR02;Fryslân;1196;139
4;2022-09-02 09:00:00;2021-01-18;VR02;Fryslân;1780;181
4;2022-09-02 09:00:00;2021-01-19;VR02;Fryslân;1539;184
4;2022-09-02 09:00:00;2021-01-20;VR02;Fryslân;1596;200
4;2022-09-02 09:00:00;2021-01-21;VR02;Fryslân;1504;136
4;2022-09-02 09:00:00;2021-01-22;VR02;Fryslân;1387;177
4;2022-09-02 09:00:00;2021-01-23;VR02;Fryslân;1144;138
4;2022-09-02 09:00:00;2021-01-24;VR02;Fryslân;998;117
4;2022-09-02 09:00:00;2021-01-25;VR02;Fryslân;1389;157
4;2022-09-02 09:00:00;2021-01-26;VR02;Fryslân;1179;118
4;2022-09-02 09:00:00;2021-01-27;VR02;Fryslân;1235;125
4;2022-09-02 09:00:00;2021-01-28;VR02;Fryslân;1082;133
4;2022-09-02 09:00:00;2021-01-29;VR02;Fryslân;1099;147
4;2022-09-02 09:00:00;2021-01-30;VR02;Fryslân;840;94
4;2022-09-02 09:00:00;2021-01-31;VR02;Fryslân;688;100
4;2022-09-02 09:00:00;2021-02-01;VR02;Fryslân;1288;156
4;2022-09-02 09:00:00;2021-02-02;VR02;Fryslân;1300;161
4;2022-09-02 09:00:00;2021-02-03;VR02;Fryslân;1296;147
4;2022-09-02 09:00:00;2021-02-04;VR02;Fryslân;1352;129
4;2022-09-02 09:00:00;2021-02-05;VR02;Fryslân;1275;187
4;2022-09-02 09:00:00;2021-02-06;VR02;Fryslân;1241;146
4;2022-09-02 09:00:00;2021-02-07;VR02;Fryslân;1;0
4;2022-09-02 09:00:00;2021-02-08;VR02;Fryslân;1177;170
4;2022-09-02 09:00:00;2021-02-09;VR02;Fryslân;1484;164
4;2022-09-02 09:00:00;2021-02-10;VR02;Fryslân;1589;196
4;2022-09-02 09:00:00;2021-02-11;VR02;Fryslân;1227;137
4;2022-09-02 09:00:00;2021-02-12;VR02;Fryslân;1119;144
4;2022-09-02 09:00:00;2021-02-13;VR02;Fryslân;820;132
4;2022-09-02 09:00:00;2021-02-14;VR02;Fryslân;796;97
4;2022-09-02 09:00:00;2021-02-15;VR02;Fryslân;609;47
4;2022-09-02 09:00:00;2021-02-16;VR02;Fryslân;1630;195
4;2022-09-02 09:00:00;2021-02-17;VR02;Fryslân;1940;182
4;2022-09-02 09:00:00;2021-02-18;VR02;Fryslân;1619;198
4;2022-09-02 09:00:00;2021-02-19;VR02;Fryslân;1463;173
4;2022-09-02 09:00:00;2021-02-20;VR02;Fryslân;1317;132
4;2022-09-02 09:00:00;2021-02-21;VR02;Fryslân;1487;128
4;2022-09-02 09:00:00;2021-02-22;VR02;Fryslân;1629;181
4;2022-09-02 09:00:00;2021-02-23;VR02;Fryslân;1531;164
4;2022-09-02 09:00:00;2021-02-24;VR02;Fryslân;1737;167
4;2022-09-02 09:00:00;2021-02-25;VR02;Fryslân;1585;149
4;2022-09-02 09:00:00;2021-02-26;VR02;Fryslân;1427;131
4;2022-09-02 09:00:00;2021-02-27;VR02;Fryslân;1220;114
4;2022-09-02 09:00:00;2021-02-28;VR02;Fryslân;1165;111
4;2022-09-02 09:00:00;2021-03-01;VR02;Fryslân;1617;127
4;2022-09-02 09:00:00;2021-03-02;VR02;Fryslân;1603;136
4;2022-09-02 09:00:00;2021-03-03;VR02;Fryslân;1663;157
4;2022-09-02 09:00:00;2021-03-04;VR02;Fryslân;1691;139
4;2022-09-02 09:00:00;2021-03-05;VR02;Fryslân;1608;172
4;2022-09-02 09:00:00;2021-03-06;VR02;Fryslân;1517;113
4;2022-09-02 09:00:00;2021-03-07;VR02;Fryslân;1733;157
4;2022-09-02 09:00:00;2021-03-08;VR02;Fryslân;2118;146
4;2022-09-02 09:00:00;2021-03-09;VR02;Fryslân;2158;161
